exposure,outcome,SNP,b,se,p,lci,uci
10-undecenoate (11:1n1),CAD,All - Inverse variance weighted,-1.20263797032274,0.362577383037558,0.000910176530243264,-1.91327658268514,-0.491999357960346
10-undecenoate (11:1n1),CAD,All - MR Egger,NA,NA,NA,NA,NA
docosapentaenoate (n3 DPA; 22:5n3),CAD,rs10788823,-0.687255369928401,0.31419093078759,0.0287146993785206,-1.30305827854119,-0.0714524613156088
docosapentaenoate (n3 DPA; 22:5n3),CAD,rs174538,0.927954545454545,0.392704545454545,0.0181284537700278,0.158267779798464,1.69764131111063
docosapentaenoate (n3 DPA; 22:5n3),CAD,rs174556,0.820503875968992,0.402682170542636,0.041590278833731,0.0312613244890106,1.60974642744897
docosapentaenoate (n3 DPA; 22:5n3),CAD,rs174577,0.803629032258065,0.405516129032258,0.047507934005536,0.00883202420474161,1.59842604031139
docosapentaenoate (n3 DPA; 22:5n3),CAD,All - Inverse variance weighted,0.311901468702784,0.424995872227372,0.463013992342665,-0.521075134441051,1.14487807184662
docosapentaenoate (n3 DPA; 22:5n3),CAD,All - MR Egger,-3.05806168757444,0.884026868239042,0.0743658276919288,-4.7907225106887,-1.32540086446018
X-11204,CAD,rs1077834,2.57916666666667,0.749381944444444,0.000578017276385674,1.11040504489096,4.04792828844237
X-11204,CAD,rs1771823,-3.02913043478261,1.06171739130435,0.00433021118051955,-5.11005828349895,-0.948202586066268
X-11204,CAD,rs261338,2.0171875,1.003875,0.0444946167622811,0.0496286550198539,3.98474634498015
X-11204,CAD,rs261341,2.61928571428571,1.1755119047619,0.0258666090634992,0.315324717554303,4.92324671101713
X-11204,CAD,rs473224,3.82041666666667,1.18865833333333,0.00130873295462229,1.49068914340993,6.15014418992341
X-11204,CAD,rs572410,2.9948275862069,0.957051724137931,0.0017526966207321,1.11904067555459,4.8706144968592
X-11204,CAD,rs723967,2.33151162790698,1.15662790697674,0.0438226036220766,0.064562586718615,4.59846066909534
X-11204,CAD,rs9322458,2.33771186440678,0.984550847457627,0.0175777708944967,0.408027662441442,4.26739606637212
X-11204,CAD,All - Inverse variance weighted,2.00073382685384,0.69520123664963,0.00400306123030575,0.638164441012861,3.36330321269482
X-11204,CAD,All - MR Egger,5.71372988867241,3.61887917145247,0.165444913259442,-1.37914295177659,12.8066027291214
X-02269,CAD,rs11045913,0.615352564102564,0.298692307692308,0.0393836891773267,0.029926398566485,1.20077872963864
X-02269,CAD,rs2199680,0.499467680608365,0.234830798479087,0.0334262499759339,0.0392077731285704,0.95972758808816
X-02269,CAD,rs4149000,0.630905172413793,0.309963362068966,0.0418087778745849,0.0233881462316721,1.23842219859591
X-02269,CAD,rs4149056,0.743549695740365,0.274235294117647,0.00670085027436237,0.206058395980028,1.2810409955007
X-02269,CAD,rs7075182,-0.825428571428571,0.318228571428571,0.00949153511754777,-1.4491451102802,-0.201712032576939
X-02269,CAD,rs7311964,0.886526610644258,0.292717086834734,0.00245679633490827,0.312811662788696,1.46024155849982
X-02269,CAD,All - Inverse variance weighted,0.463900659907177,0.232205333389674,0.0457379527425926,0.00878656944530026,0.919014750369054
X-02269,CAD,All - MR Egger,1.4445095840226,1.10491469263046,0.261177229615044,-0.721083419522241,3.61010258756745
phenol sulfate,CAD,rs6916131,-0.639540412044374,0.283378763866878,0.0240181001990005,-1.19495258320693,-0.084128240881813
phenol sulfate,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
phenol sulfate,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-06126,CAD,rs6692597,0.907572815533981,0.36081359223301,0.0118913943184271,0.200391169624761,1.6147544614432
X-06126,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-06126,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-07765,CAD,rs1915571,-0.400342275670675,0.202744680851064,0.0483120864658136,-0.797714548195828,-0.0029700031455227
X-07765,CAD,rs4630914,0.676870967741936,0.25885,0.0089249441215435,0.169534290343743,1.18420764514013
X-07765,CAD,rs899236,-0.603943661971831,0.231287726358149,0.00902192349183049,-1.05725927569996,-0.150628048243704
X-07765,CAD,All - Inverse variance weighted,-0.188577012999671,0.36564967770172,0.606042034434598,-0.90523721225372,0.528083186254379
X-07765,CAD,All - MR Egger,-0.238193139712026,1.66725346499952,0.909660263172255,-3.5059498842107,3.02956360478665
X-11247,CAD,rs1884646,-0.330494252873563,0.143501149425287,0.0212744891154963,-0.611751337487227,-0.0492371682598994
X-11247,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-11247,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11261,CAD,rs1205497,-0.989317073170732,0.477009756097561,0.0380795368989073,-1.92423901539619,-0.054395130945277
X-11261,CAD,rs1564348,-0.512599653379549,0.224277296360485,0.0222798986962783,-0.952175076796117,-0.0730242299629822
X-11261,CAD,rs2297374,-1.86651741293532,0.472880597014925,7.90962538469562e-05,-2.79334635207238,-0.939688473798271
X-11261,CAD,rs456598,-0.640178926441352,0.275671968190855,0.0202195370131526,-1.1804860556427,-0.0998717972400051
X-11261,CAD,rs650284,-1.02820512820513,0.360659340659341,0.00435951403441407,-1.7350844465854,-0.321325809824858
X-11261,CAD,rs662138,-0.628799368088468,0.198654028436019,0.00154923738459732,-1.01815410920686,-0.239444626970075
X-11261,CAD,rs8191936,-1.03034632034632,0.437520923520923,0.0185244665026633,-1.88787157293003,-0.172821067762607
X-11261,CAD,rs9457843,-0.993960396039604,0.375975247524752,0.0082008760052653,-1.73085834026665,-0.257062451812557
X-11261,CAD,All - Inverse variance weighted,-0.774508887941527,0.120402644173113,1.2539256532398e-10,-1.01049373416422,-0.538524041718835
X-11261,CAD,All - MR Egger,-0.244919350650515,0.250234043589481,0.365497126125336,-0.735369063791724,0.245530362490694
bilirubin (E,E)*,CAD,rs10929303,-0.695492957746479,0.339743661971831,0.040647195807253,-1.36137829918702,-0.02960761630594
bilirubin (E,E)*,CAD,rs1587493,-0.538600405679513,0.262645030425964,0.040298307385736,-1.05337520603283,-0.023825605326198
bilirubin (E,E)*,CAD,rs4148329,-0.591306818181818,0.2819375,0.0359672467000447,-1.14389416407308,-0.0387194722905568
bilirubin (E,E)*,CAD,rs4149000,-0.728208955223881,0.357768656716418,0.0418087778745849,-1.42942263718533,-0.0269952732624275
bilirubin (E,E)*,CAD,rs4663972,-0.75597855227882,0.32014745308311,0.0182087874316014,-1.38345603006394,-0.128501074493698
bilirubin (E,E)*,CAD,rs6751673,-0.585568445475638,0.239510440835267,0.0144910142930658,-1.05500028343407,-0.116136607517204
bilirubin (E,E)*,CAD,rs917664,0.45060737527115,0.218598698481562,0.0392701200200383,0.022161799179958,0.879052951362341
bilirubin (E,E)*,CAD,rs988344,0.816533665835412,0.352972568578554,0.0207058046865728,0.124720143890852,1.50834718777997
bilirubin (E,E)*,CAD,All - Inverse variance weighted,-0.286486150862963,0.207021080576788,0.166404347216789,-0.692240012834032,0.119267711108105
bilirubin (E,E)*,CAD,All - MR Egger,1.42913251291306,1.78080708752916,0.452859135326568,-2.06118524205776,4.91945026788389
X-02249,CAD,rs12258052,1.69766081871345,0.581380116959064,0.0034997173719933,0.558176728146,2.8371449092809
X-02249,CAD,rs17450934,-1.12805479452055,0.444690410958904,0.0111896601073754,-1.99963198427032,-0.25647760477078
X-02249,CAD,All - Inverse variance weighted,-0.085065492671328,1.36358515351974,0.95025727196161,-2.75764328342353,2.58751229808088
X-02249,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11299,CAD,rs4149056,-0.682625698324022,0.251765363128492,0.00670085027436237,-1.17607674261051,-0.18917465403753
X-11299,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-11299,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11317,CAD,rs1077834,3.095,0.899258333333333,0.000578017276385675,1.33248605386915,4.85751394613085
X-11317,CAD,rs108499,2.96716049382716,1.27269135802469,0.0197319521164924,0.472731268663395,5.46158971899093
X-11317,CAD,rs174578,2.5216049382716,1.24211111111111,0.0423467705883829,0.0871118956967982,4.95609798084641
X-11317,CAD,rs1864163,-1.61125,0.821257352941177,0.0497705549019732,-3.22088483380341,-0.00161516619659463
X-11317,CAD,rs247616,-3.50483146067416,1.15255056179775,0.00235844658798265,-5.76378905215916,-1.24587386918916
X-11317,CAD,All - Inverse variance weighted,0.478339103647296,1.32788141354341,0.7186771791579,-2.12426064263793,3.08093884993252
X-11317,CAD,All - MR Egger,-2.16544864243774,6.952430605254,0.775836005247117,-15.7919622337496,11.4610649488741
1-linoleoylglycerophosphoethanolamine*,CAD,rs108499,-0.606919191919192,0.260323232323232,0.0197319521164924,-1.11714335161178,-0.0966950322266035
1-linoleoylglycerophosphoethanolamine*,CAD,rs11045907,-1.9570303030303,0.632872727272727,0.00198614165702121,-3.19743805528249,-0.716622550778118
1-linoleoylglycerophosphoethanolamine*,CAD,rs174448,-1.19190677966102,0.424016949152542,0.0049389546896432,-2.02296472883455,-0.360848830487483
1-linoleoylglycerophosphoethanolamine*,CAD,rs174535,-0.498113636363636,0.227945454545455,0.0288718613054045,-0.944878517712339,-0.0513487550149336
1-linoleoylglycerophosphoethanolamine*,CAD,rs174611,-1.26471365638767,0.494616740088106,0.0105592318088099,-2.23414465311096,-0.295282659664369
1-linoleoylglycerophosphoethanolamine*,CAD,rs174616,-1.40355670103093,0.502041237113402,0.00517874432054446,-2.38753944452713,-0.419573957534727
1-linoleoylglycerophosphoethanolamine*,CAD,rs2070895,1.44587548638132,0.419548638132296,0.000568394191897323,0.623575265879195,2.26817570688345
1-linoleoylglycerophosphoethanolamine*,CAD,rs2199680,-1.22195348837209,0.574516279069767,0.0334262499759339,-2.3479847038808,-0.0959222728633862
1-linoleoylglycerophosphoethanolamine*,CAD,rs4149056,-1.72098591549296,0.634732394366197,0.00670085027436238,-2.96503854827158,-0.476933282714337
1-linoleoylglycerophosphoethanolamine*,CAD,All - Inverse variance weighted,-0.661500330302761,0.281814760802925,0.0189106450083223,-1.21384711178826,-0.109153548817258
1-linoleoylglycerophosphoethanolamine*,CAD,All - MR Egger,0.245061909063753,0.841740600598423,0.779384016389309,-1.40471935243427,1.89484317056178
X-11327,CAD,rs1011441,-2.7016091954023,1.28267816091954,0.0351847864125505,-5.21561219456067,-0.187606196243929
X-11327,CAD,rs6557106,-2.99179775280899,1.07333707865169,0.00531362143513775,-5.09549977023773,-0.88809573538025
X-11327,CAD,rs723967,2.11063157894737,1.04705263157895,0.0438226036220766,0.0584461311347462,4.16281702675999
X-11327,CAD,All - Inverse variance weighted,-0.968935295509281,1.71378263044713,0.571816566321953,-4.32788752851598,2.39001693749741
X-11327,CAD,All - MR Egger,61.6239847592929,18.9143488872586,0.189587835693962,24.5525421492408,98.695427369345
3-dehydrocarnitine*,CAD,rs10072700,2.64773109243697,0.920327731092437,0.00401547196831303,0.843921885522335,4.45154029935161
3-dehydrocarnitine*,CAD,rs1045020,1.9625,0.855022222222222,0.0217181150058275,0.286687238463042,3.63831276153696
3-dehydrocarnitine*,CAD,rs12573437,1.1226525198939,0.421055702917772,0.00766957205630702,0.29739850668987,1.94790653309793
3-dehydrocarnitine*,CAD,rs157573,2.11402985074627,0.830276119402985,0.010890999048496,0.486718559492741,3.7413411419998
3-dehydrocarnitine*,CAD,rs1578905,1.61797619047619,0.630764285714286,0.0103144790537344,0.381700907742058,2.85425147321032
3-dehydrocarnitine*,CAD,rs2073643,1.8509009009009,0.884585585585586,0.036403352869822,0.11714501190988,3.58465678989192
3-dehydrocarnitine*,CAD,rs2662314,2.07981366459627,0.79723602484472,0.00908655503853646,0.517259768722742,3.6423675604698
3-dehydrocarnitine*,CAD,rs273909,2.33953974895397,0.60963179916318,0.000124228743517863,1.14468337876379,3.53439611914416
3-dehydrocarnitine*,CAD,rs274570,0.77706827309237,0.390927710843374,0.0468388603938407,0.0108640392806693,1.54327250690407
3-dehydrocarnitine*,CAD,rs6897597,1.05265,0.534665,0.0489757297042018,0.00472585620589228,2.10057414379411
3-dehydrocarnitine*,CAD,rs739718,1.46014925373134,0.551797014925373,0.00814086543003326,0.378646977700901,2.54165152976178
3-dehydrocarnitine*,CAD,All - Inverse variance weighted,1.44326075523623,0.179544522818991,9.09774807565622e-16,1.09135995688958,1.79516155358289
3-dehydrocarnitine*,CAD,All - MR Egger,0.755291559704029,0.466033871235364,0.139537472631566,-0.158118043493062,1.66870116290112
pyroglutamine*,CAD,rs10164524,1.58557575757576,0.641230303030303,0.0134093388437556,0.328787457840659,2.84236405731086
pyroglutamine*,CAD,rs10774169,1.4895067264574,0.473139013452915,0.00164314316570307,0.562171300408874,2.41684215250592
pyroglutamine*,CAD,rs1155942,1.31470319634703,0.543438356164384,0.0155533377609212,0.24958359044719,2.37982280224687
pyroglutamine*,CAD,rs11687290,1.41071428571429,0.658166666666667,0.0320810110967702,0.12073132322284,2.70069724820573
pyroglutamine*,CAD,rs12478788,1.13387096774194,0.565215053763441,0.0448468918339719,0.0260698188457213,2.24167211663815
pyroglutamine*,CAD,rs16844862,0.79379421221865,0.383167202572347,0.0382966619939807,0.0428002951198859,1.54478812931741
pyroglutamine*,CAD,rs17279437,0.625338983050847,0.29815593220339,0.0359621175973677,0.0409640941552374,1.20971387194646
pyroglutamine*,CAD,rs2371015,1.79592233009709,0.474956310679612,0.000156051083761383,0.865025066935032,2.72681959325914
pyroglutamine*,CAD,rs2551453,-1.52798994974874,0.523924623115578,0.00354061163210678,-2.554863341669,-0.50111655782849
pyroglutamine*,CAD,rs4672596,1.5859693877551,0.490933673469388,0.00123566723408563,0.623757068957155,2.54818170655305
pyroglutamine*,CAD,rs6489448,0.588086124401914,0.244516746411483,0.0161682403625893,0.108842107818493,1.06733014098533
pyroglutamine*,CAD,rs7684,1.2235,0.478404545454545,0.0105439993369973,0.285844320868836,2.16115567913116
pyroglutamine*,CAD,All - Inverse variance weighted,0.869777496406014,0.214576724513536,5.04663093228068e-05,0.44921484443891,1.29034014837312
pyroglutamine*,CAD,All - MR Egger,0.283758707398673,0.577218349557541,0.633615463362301,-0.84756846894976,1.41508588374711
X-11381,CAD,rs9457843,-2.52553459119497,0.955308176100629,0.00820087600526531,-4.39790421048885,-0.653164971901088
X-11381,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-11381,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-03056,CAD,rs10065535,1.00232608695652,0.491376086956522,0.0413667733508424,0.0392466536575176,1.96540552025553
X-03056,CAD,rs10103731,1.85426229508197,0.77383606557377,0.0165662635897762,0.337571476619202,3.37095311354473
X-03056,CAD,rs1564348,-0.910061538461538,0.398178461538462,0.0222798986962783,-1.69047698249649,-0.129646094426587
X-03056,CAD,rs2297374,-2.19397660818713,0.555842105263158,7.90962538469562e-05,-3.28340711559385,-1.10454610078042
X-03056,CAD,rs456598,-1.19706319702602,0.515475836431227,0.0202195370131525,-2.20737727133189,-0.186749122720158
X-03056,CAD,rs4961335,1.77325203252033,0.76639837398374,0.0206815974121329,0.271138821702136,3.27536524333851
X-03056,CAD,rs650284,-1.50106951871658,0.526524064171123,0.00435951403441406,-2.53303772148563,-0.46910131594752
X-03056,CAD,rs662138,-1.16383040935673,0.367684210526316,0.00154923738459732,-1.88447821967235,-0.443182599041103
X-03056,CAD,rs8191936,-1.94029891304348,0.82391847826087,0.0185244665026634,-3.55514945663183,-0.325448369455127
X-03056,CAD,rs9457843,-1.35205387205387,0.511427609427609,0.00820087600526531,-2.3544335672314,-0.34967417687634
X-03056,CAD,All - Inverse variance weighted,-0.784719914592699,0.384040916085012,0.0410204026752123,-1.53742627870909,-0.0320135504763055
X-03056,CAD,All - MR Egger,-1.47247395689795,0.993029925449332,0.176411485530952,-3.41877684634914,0.473828932553231
X-11412,CAD,rs2000813,-2.96411111111111,1.13661111111111,0.00911129119789218,-5.19182795331694,-0.73639426890528
X-11412,CAD,rs261332,2.57082644628099,0.966066115702479,0.00778791397852445,0.677371652819627,4.46428123974236
X-11412,CAD,rs3764261,-2.84858407079646,0.894495575221239,0.00144969078304865,-4.60176318256053,-1.09540495903239
X-11412,CAD,rs7205804,-2.82388235294118,1.11809411764706,0.0115493893179927,-5.0153065548555,-0.632458151026852
X-11412,CAD,rs8090363,-2.41421686746988,1.1488313253012,0.0356010797628353,-4.66588488937166,-0.1625488455681
X-11412,CAD,All - Inverse variance weighted,-1.54483887157043,1.12878738472538,0.171129759001689,-3.75722149183533,0.667543748694477
X-11412,CAD,All - MR Egger,7.42591079433767,6.69724544292377,0.348413180661638,-5.70044906941791,20.5522706580933
X-01911,CAD,rs10198903,-0.701315789473684,0.297076023391813,0.0182390856883978,-1.28357409599202,-0.119057482955352
X-01911,CAD,rs1034565,-1.01342465753425,0.357541095890411,0.0045907735548355,-1.71419232847243,-0.312656986596059
X-01911,CAD,rs2073746,-0.857637362637363,0.295233516483516,0.00367316705348481,-1.43628442197417,-0.278990303300558
X-01911,CAD,rs2531716,-0.771598272138229,0.224036717062635,0.000573026036444444,-1.21070216879558,-0.332494375480874
X-01911,CAD,rs4680,-0.584036697247706,0.215311926605505,0.0066774883931899,-1.00604031883643,-0.162033075658986
X-01911,CAD,rs887204,-0.680141509433962,0.234087264150943,0.00366662026912898,-1.13894411640933,-0.221338902458599
X-01911,CAD,All - Inverse variance weighted,-0.731403221643713,0.105193563746652,3.57782600633511e-12,-0.93757881799257,-0.525227625294856
X-01911,CAD,All - MR Egger,-0.196450273759842,0.704425335013926,0.794161089231722,-1.5770985601847,1.18419801266501
X-11423,CAD,rs13098833,-2.70571428571429,1.30845238095238,0.0386518996923468,-5.27023382786663,-0.141194743561937
X-11423,CAD,rs1865740,-2.64144578313253,1.26492771084337,0.0367781052839795,-5.12065853943224,-0.162233026832823
X-11423,CAD,rs4075958,2.78589743589744,1.33403846153846,0.0367690977279094,0.17123009729083,5.40056477450404
X-11423,CAD,rs643434,-4.68285714285714,1.02897802197802,5.33969338401822e-06,-6.69961700681733,-2.66609727889696
X-11423,CAD,rs651007,-4.79414473684211,0.744315789473684,1.18681794150477e-10,-6.25297687733502,-3.33531259634919
X-11423,CAD,rs6928245,-2.10538461538462,1.06204395604396,0.047435681936567,-4.18695251922921,-0.0238167115400216
X-11423,CAD,rs6940076,-2.69298701298701,1.1887012987013,0.0234828277023358,-5.02279874681755,-0.363175279156479
X-11423,CAD,rs7162250,-2.62222222222222,1.20832098765432,0.0299964602423601,-4.99048783978856,-0.253956604655886
